,student_id,minutes_watched,engagement_quizzes,engagement_exams,engagement_lessons
911,260569,28.5,0,0,2
912,260572,1556.2,21,22,39
913,260575,255.3,2,2,10
914,260578,311.1,3,6,13
915,260584,1.0,0,0,1
916,260585,13.0,2,0,2
917,260589,8.9,0,0,1
918,260590,26.0,0,0,2
919,260591,1.7999999999999998,0,0,2
920,260593,2245.9,29,24,88
921,260594,80.2,3,1,3
922,260595,21.0,0,0,2
923,260596,0.1,0,0,1
924,260598,12.6,1,0,1
925,260600,64.5,2,1,2
926,260602,44.0,1,1,2
927,260604,132.8,2,1,4
928,260606,1.8,0,0,1
929,260607,0.4,0,0,1
930,260608,3037.3,16,8,70
931,260615,3.2,0,0,1
932,260616,1315.5,3,14,24
933,260619,81.9,2,0,7
934,260622,7.4,0,0,1
935,260627,44.699999999999996,1,0,2
936,260628,2.1,0,0,1
937,260631,29.4,1,0,1
938,260633,0.5,0,0,1
939,260634,49.6,0,0,1
940,260635,6.3,0,0,1
941,260638,1.6,0,0,1
942,260640,0.1,0,0,1
943,260641,1.5,0,0,2
944,260646,1279.4,8,6,34
945,260649,2423.2,29,30,56
946,260657,12.1,0,1,1
947,260661,43.3,1,0,1
948,260663,1.3,0,0,1
949,260664,522.1,5,6,12
950,260665,1.5,0,0,1
951,260666,1.1,0,0,1
952,260668,8.7,0,0,1
953,260669,53.2,2,0,3
954,260671,0.1,0,0,1
955,260673,1.8,0,0,1
956,260674,8.7,0,0,1
957,260676,33.8,0,0,1
958,260678,0.6,1,0,1
959,260680,0.2,0,0,1
960,260682,28.6,1,0,1
961,260684,830.6,16,11,29
962,260687,62.599999999999994,1,0,3
963,260688,15.8,1,0,1
964,260694,0.5,0,0,1
965,260697,3.1,0,0,1
966,260698,39.0,2,0,5
967,260699,0.1,0,0,1
968,260700,1.7,0,0,1
969,260701,66.3,2,1,4
970,260702,47.0,0,0,24
971,260704,17.7,1,0,1
972,260706,35.8,2,0,2
973,260707,166.6,6,3,9
974,260708,1.3,0,0,1
975,260709,21.7,0,0,1
976,260713,0.6,0,0,1
977,260714,0.9,0,0,1
978,260715,491.8,4,1,11
979,260716,6.8,0,0,2
980,260718,4.3,0,0,1
981,260723,1.4,0,0,1
982,260724,0.7,0,0,1
983,260728,10.0,0,0,1
984,260730,7.1,0,0,1
985,260731,0.8,0,0,1
986,260732,10.4,1,0,1
987,260733,6.2,0,0,1
988,260734,0.7,0,0,1
989,260737,61.0,1,1,2
990,260738,6.2,0,0,1
991,260740,11.5,1,0,1
992,260741,2.4,0,0,2
993,260742,194.6,5,0,5
994,260743,4.4,1,0,1
995,260745,5.6,0,0,1
996,260746,0.1,0,0,1
997,260747,0.5,0,0,2
998,260749,41.0,1,1,1
999,260750,75.1,1,1,1
1000,260752,0.2,0,0,1
1001,260754,4294.8,35,35,119
1002,260755,7.5,0,0,1
1003,260756,3.5,1,0,1
1004,260761,25.5,0,0,2
1005,260762,2.5,0,0,1
1006,260765,47.400000000000006,2,0,2
1007,260766,1.2,0,0,1
1008,260767,0.2,0,0,1
1009,260768,2.7,0,0,1
1010,260769,58.9,1,1,1
1011,260771,6.6,1,0,1
1012,260773,62.0,2,0,2
1013,260774,317.20000000000005,3,1,5
1014,260775,1.6,0,0,1
1015,260776,53.400000000000006,2,0,3
1016,260777,15.5,0,0,1
1017,260781,25.7,2,0,2
1018,260784,6.6,1,0,1
1019,260785,6.4,0,0,1
1020,260787,171.3,5,0,13
1021,260788,1.5,0,0,1
1022,260789,1.5,0,0,1
1023,260790,0.3,0,0,1
1024,260792,729.9000000000001,5,6,15
1025,260793,2.6,0,0,1
1026,260795,9.1,1,0,2
1027,260796,2.0,0,0,2
1028,260798,2.9,0,1,1
1029,260799,35.7,2,1,2
1030,260800,10.0,0,0,1
1031,260801,1.6,0,0,1
1032,260802,0.2,0,0,1
1033,260803,5.6,0,0,1
1034,260805,2.8,0,0,1
1035,260806,1.8,0,0,1
1036,260807,0.8,0,0,1
1037,260809,143.5,6,3,9
1038,260810,58.4,1,0,2
1039,260812,7.3,0,0,1
1040,260813,1193.7,20,14,53
1041,260815,677.4,11,3,32
1042,260820,64.1,2,0,3
1043,260823,1.7,0,0,1
1044,260824,53.4,2,1,5
1045,260825,9.8,1,1,1
1046,260826,1.4,0,0,1
1047,260829,689.8,4,8,20
1048,260831,155.20000000000002,4,2,7
1049,260832,19.8,0,0,1
1050,260833,188.9,7,4,9
1051,260834,170.29999999999998,4,2,4
1052,260835,46.900000000000006,0,1,2
1053,260837,63.8,3,1,3
1054,260840,44.4,2,0,2
1055,260841,1.3,1,0,1
1056,260842,380.3,5,2,11
1057,260844,30.0,0,1,1
1058,260845,72.3,1,1,1
1059,260846,60.6,0,1,2
1060,260850,557.5,17,9,22
1061,260851,34.8,1,0,1
1062,260852,0.9,0,0,1
1063,260853,26.000000000000004,0,0,4
1064,260855,161.0,2,1,2
1065,260859,135.1,3,1,3
1066,260861,729.3,17,7,25
1067,260865,611.4,0,3,36
1068,260866,1.2,0,0,1
1069,260869,56.5,2,0,2
1070,260870,0.4,0,0,1
1071,260871,0.5,0,0,1
1072,260876,0.4,0,0,1
1073,260878,5.1,0,0,1
1074,260883,3.8000000000000003,0,0,2
1075,260885,739.0,7,0,8
1076,260886,40.3,1,0,1
1077,260887,3.3000000000000003,1,0,2
1078,260888,115.9,3,1,5
1079,260890,39.8,1,0,1
1080,260891,467.5,3,4,14
1081,260892,1.2,0,0,1
1082,260895,0.8,0,0,1
1083,260896,1.7,0,0,1
1084,260897,54.6,1,1,2
1085,260898,697.0,4,5,11
1086,260899,20.6,0,0,4
1087,260900,19.1,0,0,1
1088,260901,60.4,1,1,1
1089,260902,54.9,2,1,2
1090,260903,0.3,0,0,1
1091,260906,0.4,0,0,1
1092,260907,17.5,1,0,2
1093,260909,45.6,1,0,3
1094,260910,1317.8,3,12,51
1095,260911,3.6,0,0,1
1096,260912,1.3,0,0,1
1097,260913,61.3,1,0,1
1098,260914,8.8,0,0,1
1099,260915,748.4,7,6,23
1100,260916,589.4,20,13,28
1101,260917,0.4,0,0,1
1102,260919,0.4,0,0,1
1103,260920,800.0,1,6,12
1104,260921,49.9,0,0,1
1105,260926,30.900000000000002,1,0,3
1106,260928,1.8,0,0,1
1107,260929,351.9,5,5,13
1108,260930,0.4,0,0,1
1109,260932,89.9,2,0,3
1110,260935,16.8,1,1,6
1111,260938,3.0,0,0,1
1112,260939,15.7,0,0,5
1113,260940,17.6,1,1,3
1114,260943,93.2,1,0,3
1115,260944,12.2,1,0,2
1116,260950,0.2,0,0,1
1117,260951,144.0,1,2,5
1118,260952,903.1,8,1,30
1119,260954,1539.3,11,11,28
1120,260955,127.3,5,0,10
1121,260956,2.7,0,0,1
1122,260958,10.4,0,0,1
1123,260959,6.0,0,0,2
1124,260960,0.1,0,0,1
1125,260961,10.6,2,0,2
1126,260963,64.2,1,0,1
1127,260964,136.79999999999998,4,0,8
1128,260966,0.9,0,0,1
1129,260967,2.9,0,0,1
1130,260968,1214.3,18,19,57
1131,260970,7.9,1,0,1
1132,260971,891.4,11,10,29
1133,260972,44.1,1,0,1
1134,260973,6.9,0,0,1
1135,260974,18.5,1,0,1
1136,260976,0.8,0,0,1
1137,260977,441.7,12,2,24
1138,260980,2722.0,17,18,38
1139,260981,0.7,0,0,2
1140,260982,1.8,0,0,1
1141,260983,0.1,0,0,1
1142,260984,2.1,0,0,1
1143,260987,65.5,2,2,3
1144,260988,208.09999999999997,3,3,5
1145,260990,0.2,0,0,1
1146,260991,107.7,2,1,6
1147,260994,5.3,0,0,1
1148,260996,2.5,0,0,1
1149,260997,0.4,0,0,1
1150,260998,4424.4,29,40,91
1151,260999,1.4,0,0,1
1152,261000,0.2,0,0,1
1153,261001,8.5,0,0,1
1154,261003,134.1,4,0,9
1155,261004,394.6,15,5,29
1156,261005,43.7,2,0,2
1157,261007,3.6,0,0,2
1158,261008,9.3,1,0,1
1159,261011,1.2,1,0,1
1160,261013,11.700000000000001,0,0,2
1161,261018,47.3,1,1,1
1162,261019,2195.0,8,20,49
1163,261020,5.8,1,0,1
1164,261022,366.8,8,4,16
1165,261023,8.0,0,0,1
1166,261026,174.1,3,2,10
1167,261030,12.2,1,0,1
1168,261031,90.7,3,1,3
1169,261032,2.2,0,0,1
1170,261034,132.9,3,1,4
1171,261035,1.5,1,0,1
1172,261039,6.699999999999999,0,0,2
1173,261041,63.1,1,0,3
1174,261042,18.5,1,0,1
1175,261044,14.4,1,0,1
1176,261045,5.7,1,0,1
1177,261046,2.1,0,0,2
1178,261049,1.3,0,0,1
1179,261050,1.5,0,0,1
1180,261052,53.2,2,2,5
1181,261053,2.4,0,0,2
1182,261054,20.4,0,0,2
1183,261056,30.0,2,0,2
1184,261057,6.6,1,0,1
1185,261058,90.80000000000001,2,0,4
1186,261059,986.4,7,7,16
1187,261061,268.7,2,1,4
1188,261065,6.7,1,0,1
1189,261067,0.2,0,0,1
1190,261070,1.1,0,0,1
1191,261071,4.0,0,0,1
1192,261072,528.4,9,3,36
1193,261073,2031.9,9,0,60
1194,261074,6.5,1,0,1
1195,261075,7.0,1,0,1
1196,261076,59.8,1,1,1
1197,261078,1.0,0,0,1
1198,261083,14.700000000000001,1,0,2
1199,261085,56.3,1,0,4
1200,261086,491.1,10,1,23
1201,261087,20.200000000000003,2,0,2
1202,261088,1.9,0,0,1
1203,261089,47.5,2,0,3
1204,261094,4.9,0,0,1
1205,261096,1.2,0,0,1
1206,261097,29.7,0,1,1
1207,261098,1.8,0,0,1
1208,261099,8.3,0,0,1
1209,261100,3.6,1,0,1
1210,261102,21.400000000000002,1,0,2
1211,261103,69.5,2,0,2
1212,261104,86.1,3,0,3
1213,261110,279.5,3,3,8
1214,261115,3.4,0,0,1
1215,261117,12.9,1,0,1
1216,261119,1.2,0,0,1
1217,261120,2.4,0,0,1
1218,261121,2013.2,21,14,63
1219,261123,5.5,0,0,1
1220,261125,1.8,0,0,1
1221,261128,0.9,0,0,1
1222,261129,0.3,0,0,1
1223,261130,4.4,0,0,2
1224,261132,7.6,1,0,2
1225,261133,18.8,1,0,1
1226,261134,67.8,3,0,4
1227,261135,12.1,1,0,2
1228,261136,60.800000000000004,2,0,3
1229,261137,3.2,0,0,1
1230,261138,118.69999999999999,2,0,2
1231,261139,66.1,2,2,5
1232,261141,2.1,0,0,1
1233,261142,1.2,0,0,1
1234,261145,64.0,0,1,1
1235,261149,0.2,0,0,1
1236,261150,39.8,0,0,1
1237,261151,53.8,3,1,3
1238,261152,20.8,2,0,4
1239,261154,4.9,0,0,2
1240,261157,0.1,0,0,1
1241,261158,350.6,2,0,7
1242,261159,0.2,0,0,1
1243,261161,4.0,0,0,1
1244,261165,57.4,0,0,1
1245,261168,0.7,0,0,1
1246,261170,13.6,2,3,2
1247,261171,3601.2,17,34,50
1248,261173,392.3,9,4,15
1249,261175,23.1,1,0,1
1250,261176,0.8,0,0,1
1251,261177,19.0,1,0,1
1252,261178,7.0,1,0,1
1253,261179,4.9,0,0,1
1254,261180,0.4,0,0,1
1255,261182,5.8,0,0,1
1256,261183,581.6,4,3,6
1257,261184,790.1,14,11,21
1258,261186,8.7,0,0,1
1259,261189,405.6,5,3,11
1260,261191,2.3,0,0,1
1261,261195,12.4,1,0,1
1262,261196,4.7,0,0,1
1263,261199,28.5,1,0,1
1264,261200,14.8,1,0,2
1265,261201,13.6,0,0,6
1266,261204,0.3,0,0,1
1267,261210,21.3,0,0,3
1268,261211,4.0,0,0,1
1269,261212,3080.3,33,29,79
1270,261215,19.4,1,0,1
1271,261216,12.5,1,0,1
1272,261218,0.30000000000000004,0,0,2
1273,261219,6.9,0,0,1
1274,261223,0.2,0,0,1
1275,261224,19.5,0,0,1
1276,261226,107.5,1,0,1
1277,261227,169.1,0,0,4
1278,261228,420.59999999999997,7,0,9
1279,261233,4.4,0,0,1
1280,261235,16.6,2,0,2
1281,261239,2058.9,12,1,45
1282,261240,5.6,0,0,1
1283,261241,76.6,3,0,4
1284,261242,4.8,0,0,3
1285,261243,6.1000000000000005,0,0,3
1286,261244,1.9,0,0,1
1287,261248,21.2,1,0,1
1288,261249,0.9,0,0,1
1289,261251,11.2,0,1,1
1290,261253,6.6,1,0,1
1291,261254,32.9,1,0,1
1292,261256,0.1,0,0,1
1293,261258,3.2,0,0,1
1294,261259,3.9000000000000004,0,0,2
1295,261260,0.2,0,0,1
1296,261261,1.9000000000000001,0,0,2
1297,261262,1.8,0,0,1
1298,261263,2416.0,27,23,58
1299,261264,0.4,0,0,1
1300,261265,17.3,0,0,2
1301,261267,0.8,0,0,1
1302,261268,1001.8000000000001,8,11,12
1303,261269,3.0,0,0,3
1304,261275,1.4,0,0,1
1305,261277,24.0,1,0,1
1306,261278,1.0,0,0,1
1307,261279,74.69999999999999,2,0,2
1308,261280,0.1,0,0,1
1309,261281,22.299999999999997,1,0,2
1310,261286,0.7,0,0,1
1311,261287,0.4,1,0,1
1312,261288,524.5,2,6,30
1313,261291,204.3,5,3,5
1314,261293,441.5,5,6,16
1315,261295,81.6,1,0,2
1316,261296,0.9,0,0,1
1317,261298,3.0,0,0,1
1318,261299,71.3,1,1,1
1319,261300,9.5,1,0,1
1320,261305,0.2,0,0,1
1321,261307,28.0,0,0,1
1322,261308,55.6,0,0,3
1323,261312,1.9,0,0,1
1324,261314,29.599999999999998,2,0,2
1325,261318,2.0,0,0,1
1326,261319,7.1,0,1,1
1327,261320,2.7,0,0,1
1328,261322,12.1,1,0,1
1329,261323,364.7,5,4,18
1330,261325,674.5,10,4,18
1331,261326,1.2,0,0,1
1332,261327,1.5,0,0,1
1333,261328,11.7,1,0,1
1334,261331,11.6,0,0,1
1335,261333,273.2,0,0,3
1336,261334,6.6,0,0,2
1337,261335,2.0,0,0,1
1338,261336,162.6,5,4,19
1339,261337,957.8,13,9,22
1340,261339,33.4,1,1,2
1341,261342,33.0,1,0,1
1342,261343,0.3,0,0,1
1343,261346,0.4,0,0,1
1344,261348,13.3,1,0,1
1345,261349,590.6,2,10,13
1346,261350,17.9,2,0,3
1347,261352,14.0,1,0,2
1348,261354,119.4,3,0,8
1349,261355,36.7,0,0,1
1350,261356,59.8,2,0,2
1351,261359,951.2,3,6,19
1352,261360,0.8,0,0,1
1353,261361,8.1,1,0,1
1354,261364,549.3,11,2,13
1355,261367,280.9,3,4,9
1356,261373,0.5,0,0,1
1357,261374,821.3,4,7,25
1358,261375,70.8,4,0,4
1359,261376,1.7,0,0,1
1360,261378,59.4,1,1,1
1361,261380,67.9,2,0,2
1362,261383,16.2,0,0,2
1363,261384,15.1,0,0,1
1364,261385,7.0,0,0,1
1365,261388,16.7,1,0,1
1366,261389,2.4,0,1,2
1367,261390,533.8,13,5,29
1368,261391,478.29999999999995,4,7,18
1369,261392,0.5,0,0,1
1370,261393,2052.4,12,8,34
1371,261397,1.8,0,0,1
1372,261398,1.1,0,0,1
1373,261400,0.2,0,0,1
1374,261402,6.5,0,0,1
1375,261405,6.4,1,0,2
1376,261406,5.5,0,0,1
1377,261407,128.7,1,2,7
1378,261408,272.3,5,1,20
1379,261409,18.7,1,0,1
1380,261412,3225.3,35,21,118
1381,261414,3.4,0,0,1
1382,261415,13.1,0,0,1
1383,261417,696.1,17,9,30
1384,261418,7.9,0,0,1
1385,261424,3.1,0,0,1
1386,261425,32.2,0,0,1
1387,261426,0.1,0,0,1
1388,261428,1.7,0,0,1
1389,261430,1.1,0,0,1
1390,261431,58.4,0,1,4
1391,261432,6.5,1,0,1
1392,261436,56.400000000000006,2,1,2
1393,261437,65.8,2,0,5
1394,261438,33.0,1,0,1
1395,261440,1.3,0,0,1
1396,261444,0.2,0,0,1
1397,261446,1546.1,14,13,51
1398,261449,1.6,0,0,1
1399,261450,26.8,1,0,2
1400,261452,620.1,8,3,19
1401,261453,4.2,0,0,1
1402,261454,0.7,0,0,1
1403,261455,304.0,8,5,9
1404,261456,0.9,0,0,1
1405,261457,2.7,0,0,1
1406,261459,0.1,0,0,1
1407,261460,1.8,0,0,1
1408,261461,28.4,1,1,2
1409,261462,0.7,0,0,1
1410,261465,0.1,0,0,1
1411,261466,3626.4,37,28,125
1412,261468,6.0,0,0,2
1413,261469,6.2,1,0,1
1414,261470,6.7,0,0,1
1415,261471,0.2,0,0,2
1416,261473,8.7,0,0,2
1417,261474,5.6,0,0,1
1418,261475,0.2,1,0,1
1419,261477,2.9,0,0,1
1420,261478,51.1,2,1,2
1421,261481,1.8,0,0,1
1422,261483,20.0,2,0,3
1423,261484,1.3,0,0,1
1424,261486,207.4,2,2,6
1425,261487,153.1,2,1,8
1426,261489,0.7,0,0,1
1427,261490,136.0,5,2,10
1428,261491,1913.9,14,16,28
1429,261493,79.19999999999999,2,2,2
1430,261495,495.90000000000003,6,3,27
1431,261498,13.1,0,0,2
1432,261499,6.4,1,0,1
1433,261501,8.8,1,0,2
1434,261502,3.0,0,0,1
1435,261503,22.3,1,0,1
1436,261504,18.7,1,0,1
1437,261505,6.5,0,0,1
1438,261506,0.3,0,0,1
1439,261508,6.7,1,0,1
1440,261509,0.5,0,0,1
1441,261510,511.7,13,5,29
1442,261511,5.0,0,0,1
1443,261512,11.3,2,0,4
1444,261515,283.4,6,2,7
1445,261516,1.2,0,0,1
1446,261517,57.1,2,0,2
1447,261518,260.8,3,0,7
1448,261519,1282.6,13,12,35
1449,261520,1.4,0,0,1
1450,261521,157.3,1,2,6
1451,261522,1039.7,6,10,32
1452,261523,705.5,7,1,17
1453,261525,13.3,1,0,1
1454,261526,123.6,1,1,3
1455,261527,4.9,0,0,1
1456,261528,0.4,0,0,1
1457,261529,15.6,0,0,3
1458,261530,135.9,0,2,3
1459,261532,53.599999999999994,2,0,2
1460,261533,9.3,0,0,1
1461,261534,6.3,0,0,1
1462,261538,27.5,2,0,2
1463,261540,0.4,0,0,1
1464,261543,7.5,1,0,1
1465,261544,0.3,0,0,1
1466,261545,4.0,0,0,1
1467,261546,12.3,1,0,1
1468,261547,20.3,2,0,3
1469,261548,15.3,0,0,3
1470,261550,1935.6,30,19,73
1471,261552,391.2,8,6,23
1472,261553,0.5,0,0,1
1473,261554,471.2,6,2,14
1474,261556,20.6,0,0,3
1475,261557,0.5,0,0,1
1476,261558,358.0,0,2,14
1477,261561,37.8,1,0,1
1478,261562,5.2,0,0,1
1479,261563,0.1,0,0,1
1480,261565,96.2,2,0,2
1481,261567,1289.2,18,10,35
1482,261572,2.5,0,0,1
1483,261574,1.4,0,0,1
1484,261575,0.3,0,0,1
1485,261577,45.400000000000006,0,1,4
1486,261578,0.5,0,0,1
1487,261581,39.8,2,0,4
1488,261582,55.199999999999996,2,2,5
1489,261583,25.7,1,0,3
1490,261585,461.7,6,1,13
1491,261588,1.0,0,0,1
1492,261589,13.0,1,0,3
1493,261590,991.9,16,12,24
1494,261592,27.3,1,0,2
1495,261593,510.6,14,6,34
1496,261594,1.0,0,0,1
1497,261597,62.5,4,1,4
1498,261599,24.6,1,0,1
1499,261602,0.5,0,0,1
1500,261603,29.6,1,0,1
1501,261604,2.3,0,0,2
1502,261606,9.1,0,0,1
1503,261607,60.6,3,0,5
1504,261608,265.9,5,3,15
1505,261609,56.3,2,0,2
1506,261610,272.9,5,0,9
1507,261611,6.8,1,0,1
1508,261614,0.9,1,0,1
1509,261615,5.6000000000000005,0,0,2
1510,261616,59.4,2,1,2
1511,261617,1.9,0,0,1
1512,261618,0.3,0,0,1
1513,261619,190.79999999999998,8,0,11
1514,261620,2.1,0,0,2
1515,261621,47.6,3,0,3
1516,261622,3.5,0,0,2
1517,261625,19.4,0,0,1
1518,261626,334.4,3,1,42
1519,261627,11.3,1,0,2
1520,261630,6.6,1,0,1
1521,261631,201.0,4,0,5
1522,261632,0.8,0,0,1
1523,261633,181.8,6,4,6
1524,261636,76.8,2,1,2
1525,261637,10.4,0,0,1
1526,261638,1.2,0,0,1
1527,261639,0.4,0,0,1
1528,261640,11.9,0,0,1
1529,261641,11.9,0,0,1
1530,261643,0.7,0,0,1
1531,261644,432.4,4,2,23
1532,261645,47.800000000000004,1,0,4
1533,261646,4.9,0,0,1
1534,261647,1560.8,24,15,56
1535,261648,0.7999999999999999,0,0,2
1536,261652,3.9,0,0,1
1537,261654,301.8,5,2,11
1538,261656,53.8,3,1,3
1539,261657,0.1,0,0,1
1540,261658,678.5,4,6,25
1541,261660,15.6,0,0,1
1542,261661,109.3,6,2,7
1543,261662,108.9,1,1,2
1544,261664,8.6,0,0,1
1545,261665,1.0,0,0,1
1546,261668,2130.2000000000003,15,10,40
1547,261669,52.6,0,0,2
1548,261670,283.0,5,5,27
1549,261671,0.5,0,0,1
1550,261672,2.5,0,0,1
1551,261673,0.5,0,0,1
1552,261674,311.6,12,6,14
1553,261677,9.5,0,0,2
1554,261678,26.3,3,0,3
1555,261679,38.8,1,0,3
1556,261680,497.2,13,6,20
1557,261681,90.5,2,1,5
1558,261682,6470.4,25,55,139
1559,261685,1012.7,1,10,21
1560,261686,0.5,0,1,1
1561,261687,15.600000000000001,2,1,2
1562,261688,25.8,2,0,3
1563,261689,28.9,1,0,1
1564,261690,577.1,10,8,14
1565,261691,20.2,1,0,2
1566,261692,323.3,4,4,10
1567,261693,555.5,11,3,26
1568,261694,5.5,1,0,1
1569,261696,5.8,0,0,1
1570,261698,8.0,0,1,1
1571,261704,0.7,0,0,1
1572,261706,25.7,2,0,4
1573,261707,26.8,1,0,1
1574,261710,61.4,1,1,1
1575,261711,0.9,0,0,1
1576,261714,1341.0,12,16,26
1577,261715,43.7,3,0,7
1578,261716,168.10000000000002,5,1,12
1579,261717,46.1,1,1,1
1580,261718,2.0,0,0,1
1581,261719,0.4,0,0,1
1582,261720,63.7,1,1,3
1583,261721,568.3,2,5,5
1584,261723,0.2,0,0,1
1585,261724,392.2,3,1,9
1586,261732,54.099999999999994,0,0,2
1587,261733,0.2,0,0,1
1588,261735,997.6999999999999,15,4,65
1589,261736,19.6,2,0,2
1590,261737,1417.0,18,10,42
1591,261738,0.5,0,0,1
1592,261739,4.7,0,0,1
1593,261741,0.4,0,0,1
1594,261742,0.9,0,0,1
1595,261743,0.5,0,0,1
1596,261745,10.2,1,0,1
1597,261746,66.8,1,1,3
1598,261748,6.5,0,0,1
1599,261750,438.6,10,5,13
1600,261753,84.4,7,1,21
1601,261754,0.7,0,0,1
1602,261755,74.7,2,1,2
1603,261756,4716.8,26,40,80
1604,261758,52.4,4,1,5
1605,261759,1.0,0,0,1
1606,261765,0.3,0,0,1
1607,261766,761.4,4,7,34
1608,261768,95.6,3,2,4
1609,261771,882.3,0,0,28
1610,261772,8.7,1,0,1
1611,261773,681.6,3,6,14
1612,261774,63.699999999999996,2,1,4
1613,261775,0.1,0,0,1
1614,261776,2.8,0,0,1
1615,261777,4637.3,27,34,88
1616,261778,3607.7,33,40,99
1617,261779,152.9,0,0,9
1618,261780,0.1,0,0,1
1619,261781,6.2,0,0,1
1620,261782,213.4,4,5,9
1621,261783,172.60000000000002,4,2,7
1622,261785,5271.0,28,37,110
1623,261786,18.7,0,0,1
1624,261787,69.2,2,1,3
1625,261788,116.0,2,1,6
1626,261790,859.6,12,5,26
1627,261791,117.2,3,2,3
1628,261793,1.7,0,0,1
1629,261797,13.100000000000001,1,0,2
1630,261798,21.7,1,0,1
1631,261799,0.3,0,0,1
1632,261800,11.1,1,0,1
1633,261801,3662.8,25,22,84
1634,261802,3839.4,22,29,50
1635,261804,15.1,3,0,1
1636,261805,133.3,1,0,12
1637,261807,8.4,1,0,1
1638,261809,587.5,5,5,20
1639,261810,978.0,8,1,31
1640,261811,0.1,0,0,1
1641,261812,75.1,2,1,4
1642,261813,1187.7,7,18,37
1643,261814,0.1,0,0,1
1644,261817,680.4,9,7,21
1645,261819,1940.5,16,17,31
1646,261820,836.3,2,3,47
1647,261822,376.0,2,2,7
1648,261826,78.2,2,1,2
1649,261827,16.3,1,0,1
1650,261828,1660.3,17,14,34
1651,261829,56.5,2,0,6
1652,261830,3.9,0,0,1
1653,261831,26.7,1,0,4
1654,261833,0.1,0,0,1
1655,261838,0.1,0,0,1
1656,261842,1.0,0,0,1
1657,261844,5.1,0,0,1
1658,261845,19.3,1,0,2
1659,261848,9.6,1,0,2
1660,261851,51.5,1,0,3
1661,261854,31.599999999999998,1,0,2
1662,261856,3.2,0,0,1
1663,261864,0.2,0,0,1
1664,261865,0.2,0,0,1
1665,261867,10.9,1,0,1
1666,261869,10.4,1,0,1
1667,261870,4.9,0,0,1
1668,261873,0.3,0,0,1
1669,261875,1.5,0,0,1
1670,261876,1.2,0,0,1
1671,261877,0.7,0,0,1
1672,261879,2.8,1,0,1
1673,261881,0.9,0,0,1
1674,261882,3.5,1,0,3
1675,261883,582.1,6,6,12
1676,261889,4.8,0,0,1
1677,261891,57.1,2,1,2
1678,261893,20.0,1,0,1
1679,261894,2.5,0,0,1
1680,261895,42.9,1,0,2
1681,261896,0.3,0,0,1
1682,261897,37.099999999999994,3,0,3
1683,261898,0.5,0,0,1
1684,261899,0.1,0,0,1
1685,261901,10.899999999999999,1,0,2
1686,261902,2.8,0,0,2
1687,261905,4981.7,38,49,130
1688,261907,3.4,0,0,2
1689,261911,33.4,1,0,3
1690,261912,41.5,1,0,1
1691,261913,2.2,0,0,1
1692,261914,0.4,0,0,1
1693,261916,0.5,0,0,1
1694,261917,0.4,0,0,1
1695,261918,1.1,0,0,1
1696,261919,0.9,0,0,1
1697,261921,29.3,0,0,1
1698,261925,3.4,0,0,1
1699,261926,1.7,0,0,1
1700,261928,1.2,0,0,1
1701,261930,1.5,0,0,1
1702,261932,5.4,0,0,1
1703,261933,38.2,1,0,3
1704,261934,61.0,0,1,5
1705,261935,91.4,1,0,1
1706,261936,59.8,1,0,2
1707,261938,3.9,0,0,2
1708,261939,1.2,1,0,1
1709,261942,4.7,0,0,1
1710,261943,1.4,1,0,1
1711,261944,11.5,0,0,1
1712,261945,6.4,0,0,1
1713,261946,0.2,0,0,1
1714,261959,57.300000000000004,2,1,4
1715,261961,45.0,2,1,2
1716,261962,64.0,1,0,2
1717,261964,0.1,0,0,1
1718,261969,75.6,0,2,3
1719,261970,0.6,0,0,1
1720,261972,379.9,9,7,25
1721,261978,32.2,0,0,2
1722,261979,1106.4,3,9,20
1723,261982,109.4,1,0,2
1724,261983,3.0,0,0,1
1725,261986,1.5,0,0,1
1726,261990,10.5,1,0,1
1727,261991,44.5,2,0,2
1728,261995,1530.4,6,6,11
1729,261997,6.1,1,0,1
1730,261998,1.0,0,0,1
1731,262000,75.5,0,1,3
1732,262001,6.5,1,0,1
1733,262002,10.4,0,0,1
1734,262003,0.8,0,0,1
1735,262005,0.3,0,0,1
1736,262006,0.2,0,0,1
1737,262008,0.3,0,0,1
1738,262013,1.2,0,0,1
1739,262014,11.7,0,0,3
1740,262025,16.7,0,0,2
1741,262032,6.2,0,0,2
1742,262034,4.9,0,0,1
1743,262037,27.6,1,1,1
1744,262040,0.2,0,0,1
1745,262041,0.5,0,0,1
1746,262042,3.2,0,0,1
1747,262044,0.6,0,0,1
1748,262046,53.400000000000006,1,2,3
1749,262048,45.7,1,0,1
1750,262049,0.6,0,0,1
1751,262050,2.5,0,0,1
1752,262053,4.0,0,0,1
1753,262054,37.5,0,1,2
1754,262057,1.4,0,0,1
1755,262058,0.8,0,0,1
1756,262059,3.8,0,0,1
1757,262060,3.0,0,0,1
1758,262061,6.8,0,0,1
1759,262064,6.6,0,0,1
1760,262068,475.0,5,6,22
1761,262071,188.60000000000002,2,0,2
1762,262072,1.2,0,0,1
1763,262073,1.4,0,0,2
1764,262075,6.6,0,0,1
1765,262077,8.8,0,0,1
1766,262078,0.2,0,0,1
1767,262080,1.0,0,0,1
1768,262081,5.1,0,0,1
1769,262083,0.4,0,0,1
1770,262084,1.6,0,0,1
