student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,paid,active_purchase,potential_stay
259308,KE,2022-01-05,,,,"(False, False)",False,False
259309,JP,2022-01-05,,,,"(False, False)",False,False
259310,CA,2022-01-05,,,,"(False, False)",False,False
259311,US,2022-01-05,,,,"(False, False)",False,False
259312,IN,2022-01-05,,,,"(False, False)",False,False
259313,EG,2022-01-05,,,,"(False, False)",False,False
259314,AM,2022-01-05,,,,"(False, False)",False,False
259315,MY,2022-01-05,,,,"(False, False)",False,False
259316,US,2022-01-05,,,,"(False, False)",False,False
259317,KE,2022-01-05,,,,"(False, False)",False,False
259318,US,2022-01-05,,,,"(False, False)",False,False
259319,KR,2022-01-05,,,,"(False, False)",False,False
259320,US,2022-01-05,,,,"(False, False)",False,False
259321,IN,2022-01-05,,,,"(False, False)",False,False
259322,PK,2022-01-05,,,,"(False, False)",False,False
259323,KE,2022-01-05,,,,"(False, False)",False,False
259324,CA,2022-01-05,,,,"(False, False)",False,False
259325,IN,2022-01-05,,,,"(False, False)",False,False
259326,IN,2022-01-05,,,,"(False, False)",False,False
259327,IL,2022-01-05,,,,"(False, False)",False,False
259328,BD,2022-01-05,,,,"(False, False)",False,False
259329,IN,2022-01-05,,,,"(False, False)",False,False
259330,QA,2022-01-05,,,,"(False, False)",False,False
259331,IN,2022-01-05,,,,"(False, False)",False,False
259332,EG,2022-01-05,,,,"(False, False)",False,False
259333,NL,2022-01-05,,,,"(False, False)",False,False
259334,NZ,2022-01-05,,,,"(False, False)",False,False
259335,EG,2022-01-05,,,,"(False, False)",False,False
259336,EG,2022-01-05,,,,"(False, False)",False,False
259337,IN,2022-01-05,,,,"(False, False)",False,False
259338,EG,2022-01-05,,,,"(False, False)",False,False
259339,IN,2022-01-05,,,,"(False, False)",False,False
259340,IN,2022-01-05,,,,"(False, False)",False,False
259341,US,2022-01-05,,,,"(False, False)",False,False
259342,IL,2022-01-05,,,,"(False, False)",False,False
259343,NG,2022-01-05,,,,"(False, False)",False,False
259344,US,2022-01-05,,,,"(False, False)",False,False
259345,CI,2022-01-05,,,,"(False, False)",False,False
259346,AU,2022-01-05,,,,"(False, False)",False,False
259347,SG,2022-01-05,,,,"(False, False)",False,False
259348,SA,2022-01-05,,,,"(False, False)",False,False
259349,IN,2022-01-05,,,,"(False, False)",False,False
259350,MY,2022-01-05,,,,"(False, False)",False,False
259351,IN,2022-01-05,,,,"(False, False)",False,False
259352,ZA,2022-01-05,,,,"(False, False)",False,False
259353,SA,2022-01-05,,,,"(False, False)",False,False
259354,US,2022-01-05,,,,"(False, False)",False,False
259355,EG,2022-01-05,,,,"(False, False)",False,False
259356,IT,2022-01-05,,,,"(False, False)",False,False
259357,ID,2022-01-05,,,,"(False, False)",False,False
259358,DZ,2022-01-05,,,,"(False, False)",False,False
259359,TR,2022-01-05,,,,"(False, False)",False,False
259360,JP,2022-01-05,,,,"(False, False)",False,False
259361,DE,2022-01-05,21288.0,Annual,2022-07-28,"(True, True)",True,True
259362,DZ,2022-01-05,,,,"(False, False)",False,False
259363,IN,2022-01-05,,,,"(False, False)",False,False
259364,MZ,2022-01-05,,,,"(False, False)",False,False
259365,IN,2022-01-05,,,,"(False, False)",False,False
259366,IN,2022-01-05,,,,"(False, False)",False,False
259367,IN,2022-01-05,,,,"(False, False)",False,False
259369,IN,2022-01-05,,,,"(False, False)",False,False
259370,BR,2022-01-05,,,,"(False, False)",False,False
259371,IN,2022-01-05,,,,"(False, False)",False,False
259372,PK,2022-01-05,,,,"(False, False)",False,False
259373,IN,2022-01-05,,,,"(False, False)",False,False
259374,SA,2022-01-05,,,,"(False, False)",False,False
259375,VN,2022-01-05,,,,"(False, False)",False,False
259376,AR,2022-01-05,,,,"(False, False)",False,False
259377,GB,2022-01-05,,,,"(False, False)",False,False
259378,US,2022-01-05,,,,"(False, False)",False,False
259379,PL,2022-01-05,,,,"(False, False)",False,False
259380,SA,2022-01-05,,,,"(False, False)",False,False
259381,FR,2022-01-05,,,,"(False, False)",False,False
259382,IN,2022-01-05,,,,"(False, False)",False,False
259383,US,2022-01-05,,,,"(False, False)",False,False
259384,NG,2022-01-05,,,,"(False, False)",False,False
259385,US,2022-01-05,,,,"(False, False)",False,False
259386,JP,2022-01-05,,,,"(False, False)",False,False
259387,EG,2022-01-05,,,,"(False, False)",False,False
259388,BD,2022-01-05,,,,"(False, False)",False,False
259389,NG,2022-01-05,,,,"(False, False)",False,False
259390,VN,2022-01-05,,,,"(False, False)",False,False
259391,BW,2022-01-05,,,,"(False, False)",False,False
259392,NG,2022-01-05,,,,"(False, False)",False,False
259393,ET,2022-01-05,,,,"(False, False)",False,False
259394,IT,2022-01-05,,,,"(False, False)",False,False
259395,US,2022-01-05,,,,"(False, False)",False,False
259396,IN,2022-01-05,,,,"(False, False)",False,False
259397,IN,2022-01-05,,,,"(False, False)",False,False
259398,US,2022-01-05,,,,"(False, False)",False,False
259399,US,2022-01-05,,,,"(False, False)",False,False
259400,EG,2022-01-05,,,,"(False, False)",False,False
259401,US,2022-01-05,,,,"(False, False)",False,False
259402,EG,2022-01-05,,,,"(False, False)",False,False
259403,DZ,2022-01-05,,,,"(False, False)",False,False
259404,PT,2022-01-05,,,,"(False, False)",False,False
259405,IN,2022-01-05,,,,"(False, False)",False,False
259406,US,2022-01-05,,,,"(False, False)",False,False
259407,US,2022-01-05,,,,"(False, False)",False,False
259408,IN,2022-01-05,17425.0,Monthly,2022-03-05,"(False, False)",False,False
259409,FR,2022-01-05,,,,"(False, False)",False,False
259410,US,2022-01-05,,,,"(False, False)",False,False
259411,GB,2022-01-05,,,,"(False, False)",False,False
259412,US,2022-01-05,,,,"(False, False)",False,False
259413,ZA,2022-01-05,,,,"(False, False)",False,False
259414,IT,2022-01-05,,,,"(False, False)",False,False
259416,NZ,2022-01-05,,,,"(False, False)",False,False
259417,NG,2022-01-05,,,,"(False, False)",False,False
259418,EG,2022-01-05,,,,"(False, False)",False,False
259419,US,2022-01-05,,,,"(False, False)",False,False
259420,US,2022-01-06,,,,"(False, False)",False,False
259421,US,2022-01-06,,,,"(False, False)",False,False
259422,IN,2022-01-06,,,,"(False, False)",False,False
259423,US,2022-01-06,,,,"(False, False)",False,False
259424,CO,2022-01-06,,,,"(False, False)",False,False
259425,IN,2022-01-06,,,,"(False, False)",False,False
259426,CA,2022-01-06,,,,"(False, False)",False,False
259427,AE,2022-01-06,,,,"(False, False)",False,False
259428,NP,2022-01-06,,,,"(False, False)",False,False
259429,KR,2022-01-06,15890.0,Annual,2022-01-06,"(True, True)",True,True
259430,CA,2022-01-06,,,,"(False, False)",False,False
259431,US,2022-01-06,,,,"(False, False)",False,False
259432,CR,2022-01-06,,,,"(False, False)",False,False
259433,ID,2022-01-06,,,,"(False, False)",False,False
259434,NP,2022-01-06,,,,"(False, False)",False,False
259435,AU,2022-01-06,,,,"(False, False)",False,False
259436,IN,2022-01-06,,,,"(False, False)",False,False
259437,GB,2022-01-06,15996.0,Annual,2022-01-11,"(True, True)",True,True
259438,HK,2022-01-06,,,,"(False, False)",False,False
259439,PR,2022-01-06,,,,"(False, False)",False,False
259440,ID,2022-01-06,,,,"(False, False)",False,False
259441,US,2022-01-06,,,,"(False, False)",False,False
259442,CA,2022-01-06,,,,"(False, False)",False,False
259443,AU,2022-01-06,,,,"(False, False)",False,False
259444,MY,2022-01-06,,,,"(False, False)",False,False
259445,US,2022-01-06,,,,"(False, False)",False,False
259446,US,2022-01-06,,,,"(False, False)",False,False
259447,JP,2022-01-06,15891.0,Annual,2022-01-06,"(True, True)",True,True
259448,IN,2022-01-06,,,,"(False, False)",False,False
259449,IN,2022-01-06,,,,"(False, False)",False,False
259450,BY,2022-01-06,,,,"(False, False)",False,False
259451,IN,2022-01-06,,,,"(False, False)",False,False
259452,NG,2022-01-06,,,,"(False, False)",False,False
259453,AZ,2022-01-06,,,,"(False, False)",False,False
259454,IN,2022-01-06,,,,"(False, False)",False,False
259456,VN,2022-01-06,,,,"(False, False)",False,False
259457,KH,2022-01-06,,,,"(False, False)",False,False
259458,US,2022-01-06,,,,"(False, False)",False,False
259459,IN,2022-01-06,,,,"(False, False)",False,False
259460,IN,2022-01-06,,,,"(False, False)",False,False
259461,AE,2022-01-06,,,,"(False, False)",False,False
259462,NP,2022-01-06,,,,"(False, False)",False,False
259463,EG,2022-01-06,,,,"(False, False)",False,False
259464,KE,2022-01-06,16051.0,Monthly,2022-01-13,"(False, False)",False,False
259465,IN,2022-01-06,,,,"(False, False)",False,False
259466,TH,2022-01-06,,,,"(False, False)",False,False
259467,IN,2022-01-06,,,,"(False, False)",False,False
259468,EG,2022-01-06,,,,"(False, False)",False,False
259469,BR,2022-01-06,,,,"(False, False)",False,False
259470,TH,2022-01-06,,,,"(False, False)",False,False
259471,IN,2022-01-06,,,,"(False, False)",False,False
259472,IN,2022-01-06,,,,"(False, False)",False,False
259473,GB,2022-01-06,15971.0,Annual,2022-01-10,"(True, True)",True,True
259474,IE,2022-01-06,,,,"(False, False)",False,False
259475,SN,2022-01-06,,,,"(False, False)",False,False
259476,NL,2022-01-06,15954.0,Monthly,2022-01-09,"(False, False)",False,False
259477,TN,2022-01-06,,,,"(False, False)",False,False
259478,SA,2022-01-06,,,,"(False, False)",False,False
259479,SN,2022-01-06,,,,"(False, False)",False,False
259480,IN,2022-01-06,,,,"(False, False)",False,False
259481,IN,2022-01-06,,,,"(False, False)",False,False
259482,NL,2022-01-06,,,,"(False, False)",False,False
259483,BD,2022-01-06,16318.0,Annual,2022-01-21,"(True, True)",True,True
259484,IN,2022-01-06,,,,"(False, False)",False,False
259485,IL,2022-01-06,,,,"(False, False)",False,False
259486,CA,2022-01-06,20960.0,Annual,2022-07-20,"(True, True)",True,True
259487,GB,2022-01-06,,,,"(False, False)",False,False
259488,PL,2022-01-06,,,,"(False, False)",False,False
259489,IN,2022-01-06,,,,"(False, False)",False,False
259490,BR,2022-01-06,,,,"(False, False)",False,False
259491,IN,2022-01-06,17831.0,Annual,2022-03-21,"(True, True)",True,True
259492,NG,2022-01-06,,,,"(False, False)",False,False
259494,AE,2022-01-06,16409.0,Annual,2022-01-24,"(True, True)",True,True
259495,RU,2022-01-06,,,,"(False, False)",False,False
259496,CN,2022-01-06,,,,"(False, False)",False,False
259497,SO,2022-01-06,,,,"(False, False)",False,False
259498,DZ,2022-01-06,,,,"(False, False)",False,False
259499,IN,2022-01-06,,,,"(False, False)",False,False
259500,TN,2022-01-06,,,,"(False, False)",False,False
259501,IN,2022-01-06,,,,"(False, False)",False,False
259502,US,2022-01-06,,,,"(False, False)",False,False
259503,VN,2022-01-06,,,,"(False, False)",False,False
259504,DE,2022-01-06,17999.0,Annual,2022-03-27,"(True, True)",True,True
259505,IN,2022-01-06,,,,"(False, False)",False,False
259506,CA,2022-01-06,16000.0,Annual,2022-01-12,"(True, True)",True,True
259507,IN,2022-01-06,,,,"(False, False)",False,False
259508,CA,2022-01-06,,,,"(False, False)",False,False
259509,IN,2022-01-06,,,,"(False, False)",False,False
259510,US,2022-01-06,16786.0,Monthly,2022-02-07,"(False, False)",False,False
259511,EG,2022-01-06,,,,"(False, False)",False,False
259512,IN,2022-01-06,,,,"(False, False)",False,False
259513,TN,2022-01-06,,,,"(False, False)",False,False
259514,US,2022-01-06,,,,"(False, False)",False,False
259515,US,2022-01-06,,,,"(False, False)",False,False
259516,DE,2022-01-06,,,,"(False, False)",False,False
259517,CO,2022-01-06,,,,"(False, False)",False,False
259518,GB,2022-01-06,,,,"(False, False)",False,False
259519,IN,2022-01-06,,,,"(False, False)",False,False
259520,DZ,2022-01-06,,,,"(False, False)",False,False
259521,BR,2022-01-06,,,,"(False, False)",False,False
259522,EG,2022-01-06,,,,"(False, False)",False,False
259523,US,2022-01-06,16422.0,Annual,2022-01-25,"(True, True)",True,True
259524,US,2022-01-06,16499.0,Annual,2022-01-26,"(True, True)",True,True
259525,SD,2022-01-06,,,,"(False, False)",False,False
259526,EG,2022-01-06,,,,"(False, False)",False,False
259527,BR,2022-01-06,,,,"(False, False)",False,False
259528,PK,2022-01-06,,,,"(False, False)",False,False
259529,TR,2022-01-06,,,,"(False, False)",False,False
259530,EG,2022-01-06,,,,"(False, False)",False,False
259531,EG,2022-01-06,,,,"(False, False)",False,False
259532,US,2022-01-06,,,,"(False, False)",False,False
259533,US,2022-01-06,18007.0,Annual,2022-03-27,"(True, True)",True,True
259534,US,2022-01-06,17446.0,Monthly,2022-03-06,"(False, False)",False,False
259535,DE,2022-01-06,,,,"(False, False)",False,False
259536,EG,2022-01-06,,,,"(False, False)",False,False
259537,IT,2022-01-06,,,,"(False, False)",False,False
259538,US,2022-01-06,,,,"(False, False)",False,False
259539,PL,2022-01-06,,,,"(False, False)",False,False
259540,GB,2022-01-07,,,,"(False, False)",False,False
259541,US,2022-01-07,,,,"(False, False)",False,False
259542,MY,2022-01-07,,,,"(False, False)",False,False
259543,ZW,2022-01-07,,,,"(False, False)",False,False
259544,EG,2022-01-07,,,,"(False, False)",False,False
259545,CA,2022-01-07,,,,"(False, False)",False,False
259546,CA,2022-01-07,,,,"(False, False)",False,False
259547,IN,2022-01-07,,,,"(False, False)",False,False
259548,US,2022-01-07,,,,"(False, False)",False,False
259549,AU,2022-01-07,15965.0,Annual,2022-01-10,"(True, True)",True,True
259550,IN,2022-01-07,,,,"(False, False)",False,False
259552,UZ,2022-01-07,,,,"(False, False)",False,False
259553,KE,2022-01-07,,,,"(False, False)",False,False
259554,NG,2022-01-07,,,,"(False, False)",False,False
259555,NG,2022-01-07,,,,"(False, False)",False,False
259556,IN,2022-01-07,,,,"(False, False)",False,False
259557,IN,2022-01-07,,,,"(False, False)",False,False
259558,GB,2022-01-07,,,,"(False, False)",False,False
259559,NP,2022-01-07,,,,"(False, False)",False,False
259560,TG,2022-01-07,,,,"(False, False)",False,False
259561,NL,2022-01-07,,,,"(False, False)",False,False
259562,IN,2022-01-07,,,,"(False, False)",False,False
259563,TH,2022-01-07,,,,"(False, False)",False,False
259564,IN,2022-01-07,,,,"(False, False)",False,False
259565,DE,2022-01-07,,,,"(False, False)",False,False
259566,IN,2022-01-07,,,,"(False, False)",False,False
259567,EG,2022-01-07,,,,"(False, False)",False,False
259568,US,2022-01-07,,,,"(False, False)",False,False
259569,PT,2022-01-07,,,,"(False, False)",False,False
259570,UZ,2022-01-07,,,,"(False, False)",False,False
259571,IN,2022-01-07,,,,"(False, False)",False,False
259572,NG,2022-01-07,,,,"(False, False)",False,False
259573,BD,2022-01-07,,,,"(False, False)",False,False
259574,KE,2022-01-07,,,,"(False, False)",False,False
259575,IN,2022-01-07,,,,"(False, False)",False,False
259576,PK,2022-01-07,,,,"(False, False)",False,False
259577,KE,2022-01-07,,,,"(False, False)",False,False
259578,NG,2022-01-07,,,,"(False, False)",False,False
259579,EG,2022-01-07,,,,"(False, False)",False,False
259580,BE,2022-01-07,,,,"(False, False)",False,False
259581,IN,2022-01-07,,,,"(False, False)",False,False
259582,PE,2022-01-07,,,,"(False, False)",False,False
259583,AF,2022-01-07,,,,"(False, False)",False,False
259584,EG,2022-01-07,,,,"(False, False)",False,False
259585,EG,2022-01-07,,,,"(False, False)",False,False
259586,GE,2022-01-07,,,,"(False, False)",False,False
259587,TR,2022-01-07,,,,"(False, False)",False,False
259588,EG,2022-01-07,,,,"(False, False)",False,False
259589,GB,2022-01-07,,,,"(False, False)",False,False
259590,VN,2022-01-07,,,,"(False, False)",False,False
259591,EG,2022-01-07,,,,"(False, False)",False,False
259592,DE,2022-01-07,,,,"(False, False)",False,False
259593,EG,2022-01-07,,,,"(False, False)",False,False
259594,US,2022-01-07,,,,"(False, False)",False,False
259595,EG,2022-01-07,,,,"(False, False)",False,False
259596,IN,2022-01-07,,,,"(False, False)",False,False
259598,EG,2022-01-07,,,,"(False, False)",False,False
259599,IN,2022-01-07,,,,"(False, False)",False,False
259600,EG,2022-01-07,,,,"(False, False)",False,False
259601,IN,2022-01-07,,,,"(False, False)",False,False
259602,IN,2022-01-07,,,,"(False, False)",False,False
259603,ID,2022-01-07,,,,"(False, False)",False,False
259604,SA,2022-01-07,,,,"(False, False)",False,False
259605,IN,2022-01-07,,,,"(False, False)",False,False
259606,EG,2022-01-07,,,,"(False, False)",False,False
259607,JP,2022-01-07,,,,"(False, False)",False,False
259608,BR,2022-01-07,,,,"(False, False)",False,False
259609,SA,2022-01-07,,,,"(False, False)",False,False
259610,IL,2022-01-07,,,,"(False, False)",False,False
259611,IN,2022-01-07,,,,"(False, False)",False,False
259612,EG,2022-01-07,,,,"(False, False)",False,False
259613,US,2022-01-07,,,,"(False, False)",False,False
259614,US,2022-01-07,15916.0,Annual,2022-01-07,"(True, True)",True,True
259615,SA,2022-01-07,,,,"(False, False)",False,False
259616,EG,2022-01-07,,,,"(False, False)",False,False
259617,MA,2022-01-07,,,,"(False, False)",False,False
259618,DZ,2022-01-07,,,,"(False, False)",False,False
259619,UA,2022-01-07,,,,"(False, False)",False,False
259620,IN,2022-01-07,,,,"(False, False)",False,False
259621,IN,2022-01-07,,,,"(False, False)",False,False
259622,IN,2022-01-07,,,,"(False, False)",False,False
259623,CA,2022-01-07,,,,"(False, False)",False,False
259624,IN,2022-01-07,,,,"(False, False)",False,False
259625,EG,2022-01-07,,,,"(False, False)",False,False
259626,PK,2022-01-07,,,,"(False, False)",False,False
259627,EG,2022-01-07,,,,"(False, False)",False,False
259628,SA,2022-01-07,,,,"(False, False)",False,False
259629,EG,2022-01-07,,,,"(False, False)",False,False
259630,AZ,2022-01-07,,,,"(False, False)",False,False
259631,DE,2022-01-07,,,,"(False, False)",False,False
259632,TN,2022-01-07,,,,"(False, False)",False,False
259633,IN,2022-01-07,,,,"(False, False)",False,False
259634,SN,2022-01-07,,,,"(False, False)",False,False
259635,US,2022-01-07,15918.0,Annual,2022-01-07,"(True, True)",True,True
259636,GB,2022-01-07,,,,"(False, False)",False,False
259637,PT,2022-01-07,,,,"(False, False)",False,False
259638,US,2022-01-07,,,,"(False, False)",False,False
259639,EG,2022-01-07,,,,"(False, False)",False,False
